Student_ID,School_ID,State,District,Area,Gender,Caste,Age,Standard,Annual_Family_Income_INR,Attendance_Percent,Distance_From_School_KM,Dropout_Status,Dropout_Reason
STU02578,SCH1043,Gujarat,Vadodara,Rural,Male,SC,9,4,50000,99,3.5,Yes,Lack of Interest
STU02579,SCH1061,Madhya Pradesh,Bhopal,Urban,Male,OBC,13,9,75000,95,1.0,Yes,Child Labour
STU02580,SCH1147,Maharashtra,Pune,Rural,Male,General,9,4,150000,59,3.9,No,None
STU02581,SCH1237,Rajasthan,Udaipur,Urban,Male,SC,7,2,75000,58,3.9,Yes,Lack of Interest
STU02582,SCH1021,Maharashtra,Nagpur,Rural,Female,General,10,4,75000,73,5.9,Yes,Poverty
STU02583,SCH1066,Gujarat,Ahmedabad,Rural,Male,SC,17,11,100000,64,6.9,Yes,Lack of Interest
STU02584,SCH1127,Uttar Pradesh,Kanpur,Urban,Female,SC,12,7,150000,94,3.8,No,None
STU02585,SCH1042,Rajasthan,Udaipur,Rural,Other,OBC,12,7,50000,96,0.2,No,None
STU02586,SCH1139,Uttar Pradesh,Aligarh,Rural,Female,OBC,11,5,200000,71,4.0,No,None
STU02587,SCH1175,Rajasthan,Udaipur,Rural,Female,OBC,12,7,75000,100,1.2,Yes,Poverty
STU02588,SCH1203,Madhya Pradesh,Indore,Rural,Female,SC,17,12,150000,94,0.3,No,None
STU02589,SCH1140,Rajasthan,Jaipur,Urban,Female,OBC,9,5,300000,60,0.2,No,None
STU02590,SCH1103,Maharashtra,Pune,Rural,Male,OBC,18,12,75000,54,7.8,Yes,Lack of Interest
STU02591,SCH1157,Madhya Pradesh,Bhopal,Semi-Urban,Female,ST,9,4,100000,70,0.2,No,None
STU02592,SCH1103,Gujarat,Vadodara,Rural,Female,OBC,10,6,150000,64,5.3,No,None
STU02593,SCH1115,Rajasthan,Jaipur,Rural,Female,SC,16,12,100000,72,5.5,Yes,Lack of Transport
STU02594,SCH1152,Rajasthan,Udaipur,Semi-Urban,Male,General,16,11,150000,71,8.1,Yes,Family Issues
STU02595,SCH1109,Gujarat,Vadodara,Rural,Male,OBC,7,1,75000,74,2.5,Yes,Family Issues
STU02596,SCH1126,Gujarat,Vadodara,Urban,Male,SC,8,3,100000,84,4.2,No,None
STU02597,SCH1048,Rajasthan,Udaipur,Rural,Female,OBC,9,4,200000,63,2.3,No,None
STU02598,SCH1135,Uttar Pradesh,Kanpur,Rural,Male,SC,17,12,100000,84,4.8,Yes,Poor Academic Performance
STU02599,SCH1111,Rajasthan,Jaipur,Rural,Male,OBC,12,7,100000,100,4.1,No,None
STU02600,SCH1025,Maharashtra,Aurangabad,Rural,Female,OBC,12,6,75000,84,3.0,Yes,Family Issues
STU02601,SCH1171,Madhya Pradesh,Bhopal,Rural,Female,SC,13,8,100000,86,3.0,No,None
STU02602,SCH1089,Uttar Pradesh,Agra,Rural,Female,OBC,18,12,100000,86,0.4,No,None
STU02603,SCH1243,Rajasthan,Kota,Rural,Male,OBC,15,9,300000,94,4.7,Yes,Migration
STU02604,SCH1158,Rajasthan,Kota,Rural,Male,SC,13,7,300000,90,4.9,No,None
STU02605,SCH1112,Madhya Pradesh,Gwalior,Urban,Female,ST,17,12,500000,84,2.1,No,None
STU02606,SCH1235,Maharashtra,Nashik,Rural,Female,ST,11,7,50000,81,5.1,Yes,Family Issues
STU02607,SCH1055,Gujarat,Rajkot,Urban,Female,ST,8,3,75000,93,6.6,Yes,Lack of Interest
STU02608,SCH1120,Uttar Pradesh,Agra,Semi-Urban,Female,General,13,8,50000,93,4.9,No,None
STU02609,SCH1217,Uttar Pradesh,Kanpur,Urban,Female,SC,8,3,100000,60,4.8,No,None
STU02610,SCH1028,Rajasthan,Jaipur,Rural,Other,General,17,12,100000,75,1.0,No,None
STU02611,SCH1220,Madhya Pradesh,Jabalpur,Rural,Male,OBC,14,8,150000,92,9.0,No,None
STU02612,SCH1117,Uttar Pradesh,Aligarh,Rural,Male,OBC,14,9,50000,93,2.0,Yes,Poor Academic Performance
STU02613,SCH1109,Rajasthan,Jodhpur,Semi-Urban,Male,SC,15,11,200000,81,0.3,No,None
STU02614,SCH1087,Madhya Pradesh,Bhopal,Rural,Male,General,17,12,100000,54,4.8,Yes,Migration
STU02615,SCH1191,Uttar Pradesh,Kanpur,Urban,Female,SC,16,11,150000,68,9.5,Yes,Health Issues
STU02616,SCH1068,Rajasthan,Jaipur,Urban,Male,SC,17,12,100000,45,6.5,Yes,Migration
STU02617,SCH1160,Maharashtra,Nashik,Rural,Male,ST,6,1,75000,100,3.3,Yes,Migration
STU02618,SCH1072,Rajasthan,Kota,Urban,Female,OBC,14,9,100000,94,0.5,No,None
STU02619,SCH1021,Maharashtra,Nagpur,Urban,Female,OBC,13,7,100000,88,5.8,No,None
STU02620,SCH1179,Madhya Pradesh,Jabalpur,Semi-Urban,Male,SC,15,10,500000,75,3.9,No,None
STU02621,SCH1044,Maharashtra,Nashik,Urban,Female,ST,16,11,200000,65,0.2,Yes,Health Issues
STU02622,SCH1027,Uttar Pradesh,Lucknow,Rural,Female,General,16,11,75000,83,5.1,Yes,Poverty
STU02623,SCH1030,Rajasthan,Jodhpur,Rural,Male,General,14,9,100000,60,7.0,Yes,Poverty
STU02624,SCH1222,Madhya Pradesh,Indore,Urban,Male,SC,9,4,100000,72,3.1,No,None
STU02625,SCH1220,Madhya Pradesh,Gwalior,Rural,Female,General,11,6,100000,99,3.1,No,None
STU02626,SCH1188,Madhya Pradesh,Indore,Rural,Female,SC,13,8,75000,72,1.3,Yes,Poverty
STU02627,SCH1122,Uttar Pradesh,Agra,Rural,Male,OBC,7,1,100000,69,0.6,No,None
STU02628,SCH1003,Rajasthan,Jodhpur,Rural,Male,ST,14,9,150000,74,4.5,Yes,Migration
STU02629,SCH1153,Gujarat,Vadodara,Rural,Female,General,6,1,150000,79,4.9,No,None
STU02630,SCH1121,Maharashtra,Nagpur,Urban,Female,OBC,9,5,300000,71,0.2,No,None
STU02631,SCH1237,Maharashtra,Aurangabad,Urban,Female,General,9,3,300000,63,5.3,No,None
STU02632,SCH1244,Maharashtra,Nashik,Rural,Female,OBC,6,1,200000,79,6.4,No,None
STU02633,SCH1214,Uttar Pradesh,Kanpur,Rural,Female,General,9,3,75000,95,6.9,Yes,Poverty
STU02634,SCH1111,Uttar Pradesh,Lucknow,Urban,Male,ST,12,7,100000,75,2.0,No,None
STU02635,SCH1202,Rajasthan,Jodhpur,Rural,Male,OBC,8,3,50000,64,4.2,No,None
STU02636,SCH1115,Uttar Pradesh,Lucknow,Urban,Male,SC,16,12,300000,83,4.3,No,None
STU02637,SCH1142,Rajasthan,Kota,Rural,Female,SC,18,12,50000,57,0.3,Yes,Poverty
STU02638,SCH1020,Maharashtra,Nagpur,Urban,Female,ST,9,4,50000,88,2.5,Yes,Family Issues
STU02639,SCH1194,Gujarat,Ahmedabad,Rural,Male,General,16,11,300000,65,6.5,Yes,Lack of Transport
STU02640,SCH1240,Uttar Pradesh,Lucknow,Rural,Female,SC,15,11,150000,94,4.9,No,None
STU02641,SCH1032,Uttar Pradesh,Lucknow,Urban,Male,OBC,12,7,500000,76,2.1,No,None
STU02642,SCH1141,Uttar Pradesh,Aligarh,Rural,Male,General,7,3,75000,81,4.5,Yes,Health Issues
STU02643,SCH1075,Maharashtra,Aurangabad,Rural,Female,OBC,10,6,200000,95,6.8,No,None
STU02644,SCH1106,Madhya Pradesh,Indore,Rural,Female,General,8,4,500000,57,3.6,Yes,Lack of Interest
STU02645,SCH1053,Maharashtra,Nagpur,Urban,Male,General,14,9,50000,84,7.5,Yes,Poor Academic Performance
STU02646,SCH1128,Rajasthan,Jodhpur,Rural,Female,General,18,12,150000,72,4.6,No,None
STU02647,SCH1213,Gujarat,Rajkot,Urban,Female,SC,7,3,200000,78,2.9,No,None
STU02648,SCH1018,Gujarat,Surat,Rural,Male,OBC,7,2,200000,82,4.9,No,None
STU02649,SCH1048,Madhya Pradesh,Indore,Urban,Male,OBC,17,12,75000,92,7.6,Yes,Poverty
STU02650,SCH1247,Maharashtra,Pune,Urban,Male,General,15,10,75000,91,7.1,Yes,Migration
STU02651,SCH1200,Rajasthan,Kota,Rural,Male,OBC,10,5,200000,63,5.6,No,None
STU02652,SCH1231,Madhya Pradesh,Bhopal,Rural,Female,OBC,6,2,200000,64,0.2,No,None
STU02653,SCH1051,Uttar Pradesh,Lucknow,Rural,Female,General,11,6,75000,100,3.2,No,None
STU02654,SCH1227,Rajasthan,Udaipur,Urban,Female,SC,14,10,300000,74,3.7,Yes,Lack of Interest
STU02655,SCH1088,Madhya Pradesh,Gwalior,Urban,Female,OBC,10,4,300000,74,2.2,No,None
STU02656,SCH1236,Uttar Pradesh,Aligarh,Urban,Female,OBC,18,12,150000,77,6.9,No,None
STU02657,SCH1108,Maharashtra,Nagpur,Urban,Female,SC,12,7,200000,95,2.3,No,None
STU02658,SCH1048,Uttar Pradesh,Agra,Rural,Female,General,8,3,75000,68,3.4,Yes,Family Issues
STU02659,SCH1215,Gujarat,Vadodara,Urban,Male,OBC,14,8,150000,61,3.6,No,None
STU02660,SCH1185,Madhya Pradesh,Gwalior,Rural,Female,ST,8,3,300000,73,2.0,Yes,Lack of Interest
STU02661,SCH1100,Uttar Pradesh,Lucknow,Semi-Urban,Male,General,9,4,100000,64,0.2,No,None
STU02662,SCH1249,Maharashtra,Aurangabad,Urban,Other,OBC,11,6,75000,98,2.0,No,None
STU02663,SCH1136,Gujarat,Surat,Rural,Female,OBC,8,3,100000,71,5.8,Yes,Poor Academic Performance
STU02664,SCH1021,Rajasthan,Udaipur,Rural,Male,OBC,8,3,100000,100,4.3,No,None
STU02665,SCH1034,Madhya Pradesh,Indore,Rural,Female,OBC,18,12,200000,87,2.5,No,None
STU02666,SCH1042,Madhya Pradesh,Jabalpur,Urban,Male,SC,10,5,200000,85,2.5,No,None
STU02667,SCH1095,Uttar Pradesh,Aligarh,Urban,Male,General,18,12,100000,75,4.9,No,None
STU02668,SCH1224,Madhya Pradesh,Bhopal,Urban,Female,SC,17,12,75000,74,4.8,Yes,Poor Academic Performance
STU02669,SCH1025,Rajasthan,Udaipur,Urban,Male,SC,14,9,100000,78,0.2,No,None
STU02670,SCH1042,Uttar Pradesh,Agra,Urban,Female,OBC,11,6,200000,71,3.6,No,None
STU02671,SCH1194,Madhya Pradesh,Gwalior,Urban,Male,OBC,6,2,75000,32,3.6,Yes,Family Issues
STU02672,SCH1079,Madhya Pradesh,Gwalior,Semi-Urban,Female,OBC,11,6,150000,90,4.6,No,None
STU02673,SCH1185,Rajasthan,Jaipur,Rural,Female,SC,6,2,200000,70,2.3,No,None
STU02674,SCH1220,Gujarat,Vadodara,Urban,Male,SC,6,1,200000,76,4.5,No,None
STU02675,SCH1212,Uttar Pradesh,Kanpur,Rural,Male,SC,8,2,50000,100,2.5,Yes,Poverty
STU02676,SCH1044,Uttar Pradesh,Lucknow,Urban,Female,OBC,11,5,200000,81,7.0,No,None
STU02677,SCH1046,Madhya Pradesh,Jabalpur,Urban,Female,SC,18,12,50000,81,6.5,Yes,Lack of Transport
STU02678,SCH1060,Rajasthan,Jodhpur,Urban,Female,OBC,9,4,200000,100,7.4,No,None
STU02679,SCH1054,Rajasthan,Jodhpur,Urban,Female,ST,13,8,150000,75,2.6,No,None
STU02680,SCH1154,Maharashtra,Pune,Urban,Female,OBC,14,10,500000,75,4.7,No,None
STU02681,SCH1109,Uttar Pradesh,Aligarh,Rural,Female,ST,13,7,150000,66,2.5,Yes,Family Issues
STU02682,SCH1093,Rajasthan,Udaipur,Urban,Male,OBC,17,11,300000,86,0.6,No,None
STU02683,SCH1008,Madhya Pradesh,Indore,Rural,Male,SC,17,12,100000,77,3.7,Yes,Family Issues
STU02684,SCH1157,Rajasthan,Jodhpur,Rural,Female,General,9,5,200000,75,2.7,No,None
STU02685,SCH1127,Maharashtra,Pune,Urban,Male,General,8,3,50000,65,7.3,Yes,Poverty
STU02686,SCH1137,Madhya Pradesh,Bhopal,Rural,Male,SC,9,3,75000,53,2.0,Yes,Lack of Interest
STU02687,SCH1159,Uttar Pradesh,Aligarh,Rural,Male,General,16,11,500000,81,3.4,No,None
STU02688,SCH1177,Gujarat,Vadodara,Semi-Urban,Female,OBC,14,8,75000,78,6.6,No,None
STU02689,SCH1003,Uttar Pradesh,Agra,Rural,Female,ST,9,4,150000,67,5.6,No,None
STU02690,SCH1049,Uttar Pradesh,Agra,Semi-Urban,Male,OBC,11,7,200000,66,4.2,No,None
STU02691,SCH1138,Uttar Pradesh,Kanpur,Rural,Female,OBC,13,7,100000,81,4.0,No,None
STU02692,SCH1222,Gujarat,Vadodara,Rural,Female,OBC,13,7,100000,85,7.2,No,None
STU02693,SCH1051,Madhya Pradesh,Bhopal,Rural,Female,OBC,12,6,200000,77,5.3,No,None
STU02694,SCH1005,Uttar Pradesh,Lucknow,Rural,Female,General,14,9,150000,69,0.3,Yes,Family Issues
STU02695,SCH1157,Maharashtra,Nashik,Rural,Male,SC,11,7,50000,66,7.5,Yes,Poverty
STU02696,SCH1004,Maharashtra,Nagpur,Rural,Male,SC,12,7,100000,66,3.9,No,None
STU02697,SCH1077,Maharashtra,Nashik,Urban,Male,SC,15,10,75000,55,2.0,Yes,Poor Academic Performance
STU02698,SCH1129,Madhya Pradesh,Jabalpur,Urban,Male,General,9,3,200000,65,7.2,No,None
STU02699,SCH1209,Maharashtra,Nashik,Semi-Urban,Male,OBC,7,1,150000,93,7.2,No,None
STU02700,SCH1030,Uttar Pradesh,Agra,Rural,Male,General,6,1,50000,89,3.7,Yes,Health Issues
STU02701,SCH1099,Gujarat,Surat,Urban,Male,OBC,16,11,150000,60,0.4,Yes,Lack of Transport
STU02702,SCH1186,Madhya Pradesh,Gwalior,Semi-Urban,Other,OBC,13,7,50000,73,5.5,Yes,Lack of Transport
STU02703,SCH1059,Uttar Pradesh,Lucknow,Urban,Male,General,11,6,75000,68,6.0,Yes,Lack of Interest
STU02704,SCH1119,Uttar Pradesh,Agra,Rural,Male,SC,14,10,100000,57,0.2,Yes,Family Issues
STU02705,SCH1053,Maharashtra,Nagpur,Semi-Urban,Female,SC,9,4,200000,79,2.9,No,None
STU02706,SCH1136,Gujarat,Vadodara,Rural,Female,ST,16,12,50000,94,4.4,Yes,Poverty
STU02707,SCH1094,Gujarat,Vadodara,Rural,Male,OBC,8,2,500000,88,2.5,No,None
STU02708,SCH1132,Gujarat,Surat,Urban,Male,OBC,7,3,75000,81,0.2,No,None
STU02709,SCH1122,Uttar Pradesh,Lucknow,Rural,Female,OBC,13,9,75000,75,4.4,Yes,Poverty
STU02710,SCH1121,Madhya Pradesh,Bhopal,Rural,Male,OBC,14,9,100000,75,3.1,No,None
STU02711,SCH1180,Rajasthan,Kota,Urban,Female,SC,9,4,50000,65,5.6,Yes,Poverty
STU02712,SCH1066,Uttar Pradesh,Aligarh,Rural,Male,SC,7,3,100000,55,2.8,No,None
STU02713,SCH1190,Uttar Pradesh,Kanpur,Urban,Male,OBC,18,12,75000,94,8.6,Yes,Poverty
STU02714,SCH1250,Maharashtra,Pune,Rural,Male,OBC,12,7,100000,62,3.2,No,None
STU02715,SCH1135,Madhya Pradesh,Bhopal,Rural,Female,ST,16,11,300000,92,4.3,No,None
STU02716,SCH1041,Rajasthan,Udaipur,Urban,Female,OBC,18,12,100000,76,5.2,No,None
STU02717,SCH1113,Maharashtra,Nashik,Rural,Male,General,13,9,150000,47,3.1,Yes,Lack of Interest
STU02718,SCH1060,Uttar Pradesh,Aligarh,Urban,Male,OBC,15,11,50000,55,0.9,Yes,Lack of Interest
STU02719,SCH1027,Rajasthan,Jodhpur,Semi-Urban,Female,ST,12,8,300000,66,2.3,No,None
STU02720,SCH1202,Madhya Pradesh,Bhopal,Semi-Urban,Male,OBC,11,7,75000,100,8.1,No,None
STU02721,SCH1196,Uttar Pradesh,Lucknow,Urban,Male,OBC,8,3,150000,78,2.3,No,None
STU02722,SCH1113,Gujarat,Ahmedabad,Rural,Female,General,6,1,75000,60,4.6,Yes,Family Issues
STU02723,SCH1075,Maharashtra,Aurangabad,Rural,Female,ST,15,10,50000,65,3.9,Yes,Poverty
STU02724,SCH1044,Rajasthan,Kota,Semi-Urban,Male,OBC,10,6,100000,84,5.2,No,None
STU02725,SCH1088,Gujarat,Ahmedabad,Urban,Male,SC,8,2,200000,99,2.5,No,None
STU02726,SCH1088,Uttar Pradesh,Lucknow,Rural,Male,OBC,7,3,100000,74,2.6,No,None
STU02727,SCH1234,Maharashtra,Aurangabad,Rural,Female,General,7,2,150000,66,6.2,Yes,Migration
STU02728,SCH1202,Gujarat,Ahmedabad,Rural,Female,SC,18,12,100000,45,5.2,Yes,Poverty
STU02729,SCH1190,Uttar Pradesh,Lucknow,Rural,Male,SC,13,9,200000,81,8.4,Yes,Migration
STU02730,SCH1206,Maharashtra,Nashik,Rural,Male,SC,9,3,75000,74,0.2,Yes,Health Issues
STU02731,SCH1091,Gujarat,Surat,Semi-Urban,Female,ST,15,10,300000,84,5.6,Yes,Lack of Interest
STU02732,SCH1073,Maharashtra,Nashik,Urban,Female,General,7,1,75000,95,7.1,Yes,Migration
STU02733,SCH1159,Maharashtra,Aurangabad,Urban,Female,OBC,13,9,150000,78,5.0,No,None
STU02734,SCH1105,Uttar Pradesh,Agra,Rural,Female,SC,7,1,50000,82,4.0,Yes,Lack of Interest
STU02735,SCH1108,Maharashtra,Pune,Urban,Male,SC,14,10,75000,97,5.1,Yes,Poverty
STU02736,SCH1115,Rajasthan,Jodhpur,Rural,Male,SC,13,8,200000,77,0.5,No,None
STU02737,SCH1113,Maharashtra,Nashik,Semi-Urban,Female,OBC,13,8,100000,81,8.2,No,None
STU02738,SCH1092,Maharashtra,Nagpur,Urban,Male,OBC,8,3,100000,65,0.3,No,None
STU02739,SCH1168,Maharashtra,Nagpur,Semi-Urban,Male,OBC,8,3,150000,75,0.4,No,None
STU02740,SCH1209,Gujarat,Vadodara,Rural,Male,OBC,8,3,200000,68,1.7,No,None
STU02741,SCH1123,Madhya Pradesh,Gwalior,Urban,Male,General,11,6,150000,56,5.4,No,None
STU02742,SCH1230,Maharashtra,Pune,Rural,Female,OBC,6,1,100000,73,1.4,No,None
STU02743,SCH1029,Rajasthan,Jaipur,Rural,Male,General,18,12,300000,69,5.3,Yes,Lack of Interest
STU02744,SCH1013,Gujarat,Surat,Urban,Male,OBC,17,12,300000,51,5.7,Yes,Family Issues
STU02745,SCH1240,Gujarat,Ahmedabad,Urban,Female,OBC,14,10,500000,85,2.2,No,None
STU02746,SCH1106,Gujarat,Ahmedabad,Rural,Male,General,6,1,100000,77,4.5,No,None
STU02747,SCH1186,Rajasthan,Kota,Rural,Female,General,16,11,50000,82,3.0,Yes,Poverty
STU02748,SCH1091,Rajasthan,Kota,Rural,Female,OBC,15,9,300000,79,6.8,Yes,Child Labour
STU02749,SCH1091,Rajasthan,Jaipur,Rural,Male,SC,9,3,100000,96,4.3,No,None
STU02750,SCH1002,Rajasthan,Jodhpur,Rural,Male,OBC,14,9,300000,93,6.0,No,None
STU02751,SCH1041,Madhya Pradesh,Gwalior,Rural,Other,OBC,7,2,100000,61,4.2,No,None
STU02752,SCH1084,Rajasthan,Jodhpur,Rural,Male,ST,6,1,200000,89,4.5,No,None
STU02753,SCH1006,Madhya Pradesh,Gwalior,Rural,Female,OBC,13,7,100000,97,4.4,No,None
STU02754,SCH1030,Gujarat,Ahmedabad,Urban,Female,OBC,14,8,100000,67,2.5,No,None
STU02755,SCH1107,Maharashtra,Aurangabad,Urban,Male,General,18,12,150000,70,5.2,No,None
STU02756,SCH1063,Madhya Pradesh,Gwalior,Rural,Female,General,17,11,75000,74,3.9,Yes,Lack of Interest
STU02757,SCH1188,Gujarat,Vadodara,Urban,Male,SC,12,7,150000,100,3.5,No,None
STU02758,SCH1138,Uttar Pradesh,Agra,Urban,Female,ST,18,12,100000,54,6.3,Yes,Poverty
STU02759,SCH1134,Gujarat,Rajkot,Rural,Male,OBC,14,9,100000,59,4.8,Yes,Lack of Interest
STU02760,SCH1194,Maharashtra,Nashik,Urban,Female,OBC,7,2,150000,70,8.0,No,None
STU02761,SCH1111,Maharashtra,Nashik,Urban,Male,OBC,11,7,50000,77,7.9,No,None
STU02762,SCH1169,Uttar Pradesh,Agra,Urban,Male,SC,8,2,150000,57,1.5,Yes,Poverty
STU02763,SCH1132,Madhya Pradesh,Indore,Rural,Female,General,11,5,150000,57,5.2,Yes,Poverty
STU02764,SCH1035,Gujarat,Rajkot,Semi-Urban,Male,SC,12,6,100000,83,1.6,No,None
STU02765,SCH1149,Gujarat,Rajkot,Rural,Male,OBC,11,6,75000,87,4.4,Yes,Child Labour
STU02766,SCH1106,Uttar Pradesh,Aligarh,Rural,Female,ST,18,12,100000,67,1.9,Yes,Lack of Transport
STU02767,SCH1002,Uttar Pradesh,Aligarh,Urban,Female,General,10,4,100000,75,4.8,No,None
STU02768,SCH1224,Rajasthan,Udaipur,Semi-Urban,Female,General,18,12,75000,73,0.2,Yes,Poverty
STU02769,SCH1182,Uttar Pradesh,Kanpur,Semi-Urban,Female,OBC,15,10,75000,59,1.7,Yes,Poverty
STU02770,SCH1042,Rajasthan,Jodhpur,Urban,Male,SC,16,10,100000,79,4.5,No,None
STU02771,SCH1168,Gujarat,Ahmedabad,Rural,Male,OBC,16,12,300000,84,1.1,No,None
STU02772,SCH1066,Rajasthan,Udaipur,Urban,Female,OBC,12,7,75000,100,0.6,Yes,Poverty
STU02773,SCH1087,Madhya Pradesh,Indore,Urban,Female,OBC,18,12,150000,84,2.9,No,None
STU02774,SCH1153,Rajasthan,Jodhpur,Rural,Male,General,9,4,150000,61,2.9,No,None
STU02775,SCH1088,Madhya Pradesh,Gwalior,Rural,Female,SC,10,5,50000,72,6.3,Yes,Lack of Transport
STU02776,SCH1028,Maharashtra,Nashik,Rural,Male,OBC,18,12,200000,87,1.8,No,None
STU02777,SCH1031,Gujarat,Rajkot,Urban,Male,SC,6,1,75000,66,2.2,Yes,Child Labour
STU02778,SCH1164,Maharashtra,Nagpur,Rural,Male,OBC,10,5,50000,72,2.8,Yes,Poverty
STU02779,SCH1008,Uttar Pradesh,Agra,Urban,Female,SC,16,11,50000,40,3.5,Yes,Poor Academic Performance
STU02780,SCH1001,Maharashtra,Nashik,Semi-Urban,Female,SC,8,2,200000,73,2.6,No,None
STU02781,SCH1208,Rajasthan,Kota,Rural,Female,SC,15,11,150000,80,2.8,Yes,Poverty
STU02782,SCH1054,Uttar Pradesh,Lucknow,Urban,Male,General,15,10,75000,69,2.3,Yes,Migration
STU02783,SCH1078,Gujarat,Ahmedabad,Urban,Female,General,18,12,150000,70,3.1,No,None
STU02784,SCH1250,Uttar Pradesh,Aligarh,Rural,Male,OBC,14,10,100000,100,3.6,No,None
STU02785,SCH1139,Gujarat,Surat,Rural,Female,General,14,10,75000,97,0.2,Yes,Family Issues
STU02786,SCH1122,Rajasthan,Jodhpur,Rural,Male,OBC,17,12,50000,83,1.4,Yes,Family Issues
STU02787,SCH1123,Gujarat,Rajkot,Urban,Male,OBC,17,12,500000,87,2.9,No,None
STU02788,SCH1072,Maharashtra,Pune,Urban,Female,General,15,10,300000,86,1.6,No,None
STU02789,SCH1116,Uttar Pradesh,Lucknow,Urban,Male,OBC,12,6,150000,67,4.6,No,None
STU02790,SCH1042,Uttar Pradesh,Kanpur,Urban,Female,OBC,12,6,150000,52,5.6,No,None
STU02791,SCH1209,Gujarat,Ahmedabad,Rural,Male,SC,16,11,150000,68,4.6,Yes,Poverty
STU02792,SCH1138,Gujarat,Ahmedabad,Rural,Female,OBC,15,11,50000,96,6.3,Yes,Health Issues
STU02793,SCH1020,Uttar Pradesh,Lucknow,Rural,Other,OBC,15,9,200000,85,2.6,Yes,Migration
STU02794,SCH1210,Maharashtra,Nashik,Semi-Urban,Female,OBC,13,7,200000,72,6.5,Yes,Poverty
STU02795,SCH1152,Rajasthan,Jodhpur,Urban,Male,ST,16,11,500000,93,5.3,No,None
STU02796,SCH1226,Maharashtra,Aurangabad,Rural,Female,OBC,16,11,200000,89,2.7,No,None
STU02797,SCH1095,Rajasthan,Jodhpur,Urban,Male,OBC,12,7,100000,74,0.2,No,None
STU02798,SCH1126,Uttar Pradesh,Agra,Rural,Female,OBC,9,5,150000,76,3.3,No,None
STU02799,SCH1223,Gujarat,Rajkot,Rural,Male,ST,17,12,200000,94,1.0,Yes,Lack of Transport
STU02800,SCH1146,Rajasthan,Kota,Rural,Male,OBC,15,10,100000,77,0.9,No,None
STU02801,SCH1057,Madhya Pradesh,Jabalpur,Urban,Male,OBC,16,12,150000,75,7.8,No,None
STU02802,SCH1033,Rajasthan,Jaipur,Urban,Female,SC,8,2,100000,90,3.7,No,None
STU02803,SCH1142,Madhya Pradesh,Gwalior,Rural,Female,SC,9,3,100000,100,4.3,No,None
STU02804,SCH1233,Maharashtra,Aurangabad,Semi-Urban,Male,General,9,3,500000,70,0.8,No,None
STU02805,SCH1128,Rajasthan,Jaipur,Urban,Male,ST,17,12,50000,62,0.4,Yes,Poverty
STU02806,SCH1226,Uttar Pradesh,Aligarh,Rural,Male,ST,18,12,150000,97,3.6,No,None
STU02807,SCH1061,Maharashtra,Nagpur,Urban,Male,SC,9,5,100000,96,6.2,No,None
STU02808,SCH1087,Rajasthan,Jodhpur,Urban,Female,OBC,11,7,75000,67,0.2,No,None
STU02809,SCH1026,Rajasthan,Jaipur,Semi-Urban,Male,SC,11,7,500000,96,1.6,No,None
STU02810,SCH1219,Uttar Pradesh,Aligarh,Urban,Female,OBC,16,12,50000,87,2.7,Yes,Poverty
STU02811,SCH1220,Uttar Pradesh,Agra,Rural,Female,OBC,6,2,300000,69,3.4,No,None
STU02812,SCH1130,Rajasthan,Jaipur,Rural,Male,OBC,15,10,50000,51,0.8,Yes,Lack of Transport
STU02813,SCH1066,Maharashtra,Pune,Urban,Male,General,8,3,75000,60,2.8,Yes,Poverty
STU02814,SCH1087,Gujarat,Vadodara,Semi-Urban,Male,OBC,17,11,100000,75,5.1,No,None
STU02815,SCH1247,Uttar Pradesh,Kanpur,Urban,Female,General,17,12,150000,69,1.0,No,None
STU02816,SCH1145,Maharashtra,Aurangabad,Rural,Female,General,18,12,200000,84,2.9,No,None
STU02817,SCH1059,Uttar Pradesh,Lucknow,Urban,Male,ST,7,1,100000,72,0.9,No,None
STU02818,SCH1121,Rajasthan,Kota,Rural,Female,General,6,2,100000,69,2.8,No,None
STU02819,SCH1120,Uttar Pradesh,Kanpur,Rural,Male,ST,8,3,200000,68,2.7,No,None
STU02820,SCH1028,Gujarat,Surat,Rural,Female,SC,7,2,100000,78,3.5,No,None
STU02821,SCH1047,Gujarat,Surat,Rural,Male,SC,9,5,200000,57,7.3,Yes,Migration
STU02822,SCH1250,Madhya Pradesh,Indore,Rural,Male,General,18,12,150000,74,3.5,Yes,Poverty
STU02823,SCH1158,Maharashtra,Nashik,Urban,Male,ST,11,5,100000,48,2.7,No,None
STU02824,SCH1124,Uttar Pradesh,Agra,Rural,Male,OBC,17,12,200000,70,3.6,Yes,Family Issues
STU02825,SCH1233,Madhya Pradesh,Jabalpur,Rural,Male,OBC,12,7,100000,78,7.6,Yes,Migration
STU02826,SCH1097,Rajasthan,Kota,Urban,Female,OBC,8,3,75000,79,6.0,Yes,Poverty
STU02827,SCH1162,Uttar Pradesh,Aligarh,Rural,Male,SC,11,5,100000,77,0.5,No,None
STU02828,SCH1002,Rajasthan,Kota,Semi-Urban,Female,ST,9,4,75000,66,7.0,Yes,Poverty
STU02829,SCH1204,Gujarat,Rajkot,Semi-Urban,Male,OBC,15,11,500000,79,2.0,No,None
